site,station_nm,lat,lon,state,reason,wtemp_cov,flow_cov,wtemp_cov_test,flow_cov_test
05326180,"SOUTH BRANCH RUSH RIVER AT CO. 8 NR BERNADOTTE, MN",44.47138889,-94.2697222,MN,low full-period coverage,0.037,0.089,0.0,0.0
253357080594100,UPSTREAM LOSTMANS RIVER NEAR EVERGLADES CITY FL,25.56585,-80.99686389,FL,no NWIS WTEMP+FLOW,,,,
04119400,"GRAND RIVER NEAR EASTMANVILLE, MI",43.0241884,-86.0264354,MI,low full-period coverage,0.603,0.674,0.995,1.0
11274570,SAN JOAQUIN R A PATTERSON BR NR PATTERSON CA,37.4938221,-121.0804887,CA,no NWIS WTEMP+FLOW,,,,
01465959,Jacks Run at Range Rd near Hanover Furnace NJ,39.99205556,-74.56975,NJ,no NWIS WTEMP+FLOW,,,,
02019500,"JAMES RIVER AT BUCHANAN, VA",37.53068995,-79.6789281,VA,no NWIS WTEMP+FLOW,,,,
02055080,"ROANOKE RIVER AT THIRTEENTH ST BR AT ROANOKE, VA",37.264194,-79.915444,VA,no NWIS WTEMP+FLOW,,,,
03159900,"OHIO RIVER AT NEW HAVEN, WV",38.9670242,-81.9215256,WV,no NWIS WTEMP+FLOW,,,,
453312122485800,BRONSON CREEK NEAR NW LAKEVIEW DR,45.55334167,-122.8162278,OR,no NWIS WTEMP+FLOW,,,,
11520500,KLAMATH R NR SEIAD VALLEY CA,41.8537379,-123.2322733,CA,no NWIS WTEMP+FLOW,,,,
03206980,"WEST FK TWELVEPOLE CREEK ABOVE WAYNE @ ECHO, WV",38.1811976,-82.475709,WV,no NWIS WTEMP+FLOW,,,,
02195520,"SAVANNAH RIVER NEAR EVANS, GA",33.5928611,-82.1232222,GA,no NWIS WTEMP+FLOW,,,,
06349000,"HEART RIVER NEAR MANDAN, ND",46.833889,-100.974167,ND,low full-period coverage,0.056,1.0,0.219,1.0
09258050,"Muddy Creek above Olson Draw, near Dad, WY",41.4783333,-107.6025,WY,low full-period coverage,0.336,0.696,0.595,1.0
03448050,"FRENCH BROAD RIVER BELOW I-26 NEAR BENT CREEK, NC",35.51222222,-82.57722222,NC,no NWIS WTEMP+FLOW,,,,
14222880,"COLUMBIA RIVER AT COLUMBIA CITY,OREG.",45.8945588,-122.8076038,OR,no NWIS WTEMP+FLOW,,,,
03306000,"GREEN RIVER NEAR CAMPBELLSVILLE, KY",37.2403413,-85.3471848,KY,no NWIS WTEMP+FLOW,,,,
05060950,"BUFFALO RIVER ABOVE U.S. HWY. 10 AT HAWLEY, MN",46.87916667,-96.3111111,MN,no NWIS WTEMP+FLOW,,,,
0166818623,"MILL CREEK ABV PEUMANSEND CREEK NR PORT ROYAL, VA",38.1296111,-77.2321667,VA,low full-period coverage,0.14,0.147,0.0,0.0
03528000,"CLINCH RIVER ABOVE TAZEWELL, TN",36.425087,-83.3982345,TN,no NWIS WTEMP+FLOW,,,,
03119979,Bear Hole Run near Carrollton OH,40.52888889,-81.1369444,OH,no NWIS WTEMP+FLOW,,,,
09408175,"ST. GEORGE-WASHINGTON CANAL NR WASHINGTON, UT",37.11498228,-113.440785,UT,no NWIS WTEMP+FLOW,,,,
12450650,"WELLS POWERPLANT HEADWATER NEAR PATEROS, WA",47.9476409,-119.8636742,WA,no NWIS WTEMP+FLOW,,,,
01674500,"MATTAPONI RIVER NEAR BEULAHVILLE, VA",37.88388889,-77.16527778,VA,no NWIS WTEMP+FLOW,,,,
08018500,"Sabine Rv nr Mineola, TX",32.61374667,-95.4857901,TX,no NWIS WTEMP+FLOW,,,,
040871602,"KINNICKINNIC RIVER AT 6TH ST. AT MILWAUKEE, WI",42.9950149,-87.9186955,WI,no NWIS WTEMP+FLOW,,,,
03437480,"S FK LITTLE RIVER AT HWY 68-80 NR HOPKINSVILLE, KY",36.84980132,-87.35222895,KY,low full-period coverage,0.037,0.75,0.0,1.0
02243800,"DEEP CREEK NR RODMAN, FLA.",29.54135854,-81.83647529,FL,no NWIS WTEMP+FLOW,,,,
01669000,"PISCATAWAY CREEK NEAR TAPPAHANNOCK, VA",37.8770819,-76.900521,VA,low full-period coverage,0.109,1.0,0.0,1.0
06098120,"Birch Creek at Bullhead Bridge, nr Valier, MT",48.39110278,-112.319661,MT,no NWIS WTEMP+FLOW,,,,
03428180,"WF STONES R AT BLANTON RD MURFREESBORO, TN",35.8989535,-86.42554779,TN,no NWIS WTEMP+FLOW,,,,
01379680,Rockaway R at Longwood Valley NJ,40.95388889,-74.5711111,NJ,no NWIS WTEMP+FLOW,,,,
295501090190400,"Davis Pond Freshwater Diversion near Boutte, LA",29.91694444,-90.3177778,LA,no NWIS WTEMP+FLOW,,,,
12448000,"CHEWUCH RIVER AT WINTHROP, WA",48.4770898,-120.1864734,WA,no NWIS WTEMP+FLOW,,,,
06803197,"Antelope Cr Trib at Pioneers, 63 St at Lincoln, Ne",40.7694453,-96.6347371,NE,no NWIS WTEMP+FLOW,,,,
07330700,"Caddo Creek Site 7cmp near Gene Autry, OK",34.24037109,-97.0516798,OK,no NWIS WTEMP+FLOW,,,,
03061500,"BUFFALO CREEK AT BARRACKVILLE, WV",39.50566667,-80.1681667,WV,no NWIS WTEMP+FLOW,,,,
02197348,"PEN BRANCH AT ROAD A-13 SAVANNAH RIVER SITE, SC",33.15959449,-81.6853896,SC,no NWIS WTEMP+FLOW,,,,
11120900,CANADA HONDA A PT ARGUELLO CA,34.60665045,-120.6326703,CA,no NWIS WTEMP+FLOW,,,,
12353650,"Clark Fork at Superior, MT",47.196389,-114.889444,MT,no NWIS WTEMP+FLOW,,,,
14306950,"SIUSLAW RIVER NEAR ALMA, OR",43.92113889,-123.6115806,OR,no NWIS WTEMP+FLOW,,,,
420853121505501,KLAMATH RIVER AT MILLER ISLAND BOAT RAMP-BOTTOM,42.14805556,-121.848611,OR,no NWIS WTEMP+FLOW,,,,
12309500,KOOTENAI RIVER AT BONNERS FERRY ID,48.69805556,-116.3125,ID,no NWIS WTEMP+FLOW,,,,
08041375,"Beech Ck at FM 1013 nr Spurger, TX",30.69444444,-94.1902778,TX,no NWIS WTEMP+FLOW,,,,
03039036,"Allegheny River below Lock & Dam 6 at Clinton, PA",40.715,-79.5811111,PA,no NWIS WTEMP+FLOW,,,,
10336612,"UPPER TRUCKEE RV A MOUTH NR VENICE DRIVE, CA",38.93435236,-120.0001818,CA,no NWIS WTEMP+FLOW,,,,
04086200,"EAST BRANCH MILWAUKEE RIVER AT NEW FANE, WI",43.55027436,-88.1884293,WI,no NWIS WTEMP+FLOW,,,,
02185010,"EASTATOEE CRK ON CLEO CHAPMAN HWY NEAR SUNSET, SC",34.99613889,-82.8278333,SC,no NWIS WTEMP+FLOW,,,,
05406500,"BLACK EARTH CREEK AT BLACK EARTH, WI",43.13416667,-89.7322222,WI,low full-period coverage,0.259,1.0,0.0,1.0
05474500,"Mississippi River at Keokuk, IA",40.39365535,-91.374318,IA,no NWIS WTEMP+FLOW,,,,
04087242,"ROOT RIVER NEAR MOUTH AT RACINE, WI",42.7339086,-87.7845191,WI,no NWIS WTEMP+FLOW,,,,
14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613,OR,no NWIS WTEMP+FLOW,,,,
021720677,"COOPER R AT FILBIN CREEK AT NORTH CHARLESTON, SC",32.89045228,-79.9628645,SC,no NWIS WTEMP+FLOW,,,,
393834106230201,"GORE CREEK ABOVE MIDDLE CREEK (GC11) AT VAIL, CO",39.6427,-106.3837806,CO,no NWIS WTEMP+FLOW,,,,
07344500,"Big Cypress Ck nr Pittsburg, TX",33.02095787,-94.8821554,TX,no NWIS WTEMP+FLOW,,,,
05570910,"SANGAMON RIVER AT FISHER, IL",40.3109972,-88.3223611,IL,no NWIS WTEMP+FLOW,,,,
02096842,"CANE CREEK UPSTREAM SR1126 NR BUCKHORN, NC",36.0259733,-79.17473658,NC,no NWIS WTEMP+FLOW,,,,
07346055,"Little Cypress Ck at FM 450 nr Hallsville, TX",32.62388889,-94.5769444,TX,no NWIS WTEMP+FLOW,,,,
08021600,"Ward Ck at US Hwy 80 nr Hallsville, TX",32.5072222,-94.5494444,TX,no NWIS WTEMP+FLOW,,,,
04086340,"NORTH BRANCH MILWAUKEE RIVER NEAR FILLMORE, WI",43.4827765,-88.0609264,WI,no NWIS WTEMP+FLOW,,,,
12353000,Clark Fork below Missoula MT,46.8686333,-114.1277472,MT,no NWIS WTEMP+FLOW,,,,
13316800,NF SKOOKUMCHUCK CREEK NR WHITE BIRD ID,45.7261111,-116.206111,ID,no NWIS WTEMP+FLOW,,,,
02176589,"BEAUFORT RIVER ABOVE BEAUFORT, SC",32.45408014,-80.6817728,SC,no NWIS WTEMP+FLOW,,,,
05314518,"JUDICIAL DITCH NO. 1 ABV SPRING CREEK NR MAYNARD,",44.86162495,-95.4275162,MN,no NWIS WTEMP+FLOW,,,,
01654000,"ACCOTINK CREEK NEAR ANNANDALE, VA",38.81289066,-77.2283158,VA,no NWIS WTEMP+FLOW,,,,
06891260,"WAKARUSA R NR RICHLAND, KS",38.89194444,-95.5944444,KS,low full-period coverage,0.085,1.0,0.0,1.0
03011800,"Kinzua Creek near Guffey, PA",41.76645099,-78.71863999,PA,low full-period coverage,0.078,1.0,0.0,1.0
03321500,"GREEN RIVER AT LOCK 1 AT SPOTTSVILLE, KY",37.8583774,-87.4097294,KY,low full-period coverage,0.477,0.493,0.979,1.0
02326526,WACISSA RIVER NR WACISSA FLA,30.3013159,-83.9796085,FL,low full-period coverage,0.322,0.816,0.986,0.997
06800500,"Elkhorn River at Waterloo, Nebr.",41.293333,-96.283889,NE,low full-period coverage,0.529,1.0,0.565,1.0
09335000,"COLORADO RIVER AT HITE, UTAH",37.8083222,-110.4493082,UT,no NWIS WTEMP+FLOW,,,,
251032080432200,"SEVEN PALM LAKE NEAR FLAMINGO, FL",25.17464167,-80.7231111,FL,no NWIS WTEMP+FLOW,,,,
13037500,SNAKE RIVER NR HEISE ID,43.6125,-111.66,ID,no NWIS WTEMP+FLOW,,,,
02148000,"WATEREE RIVER NR. CAMDEN, SC",34.24459385,-80.6539697,SC,low full-period coverage,0.253,0.995,0.992,1.0
06817000,"Nodaway River at Clarinda, IA",40.7432222,-95.0145278,IA,low full-period coverage,0.502,1.0,0.657,1.0
07119700,"ARKANSAS RIVER AT CATLIN DAM, NEAR FOWLER, CO.",38.12583934,-103.9119006,CO,low full-period coverage,0.972,0.116,0.91,0.0
11381500,MILL C NR LOS MOLINOS CA,40.0546022,-122.0241541,CA,low full-period coverage,0.283,1.0,1.0,1.0
05122000,"SOURIS RIVER NEAR BANTRY, ND",48.505556,-100.434444,ND,no NWIS WTEMP+FLOW,,,,
03433500,"HARPETH RIVER AT BELLEVUE, TN",36.0545965,-86.9285018,TN,low full-period coverage,0.23,1.0,0.539,1.0
01554500,"Shamokin Creek near Shamokin, PA",40.81036345,-76.5841252,PA,no NWIS WTEMP+FLOW,,,,
11250110,SAN JOAQUIN R RELEASE A FRIANT DAM CA,36.99916667,-119.706111,CA,low full-period coverage,0.083,0.75,0.625,1.0
08147000,"Colorado Rv nr San Saba, TX",31.21794515,-98.564484,TX,no NWIS WTEMP+FLOW,,,,
04087120,"MENOMONEE RIVER AT WAUWATOSA, WI",43.04555556,-87.9997222,WI,low full-period coverage,0.34,1.0,0.0,1.0
01621209,"WAR BRANCH NEAR BUTTERCUP LN NEAR HINTON, VA",38.46813889,-78.9805833,VA,no NWIS WTEMP+FLOW,,,,
14190610,"LUCKIAMUTE RIVER NEAR BUENA VISTA, OR",44.73008889,-123.1623,OR,no NWIS WTEMP+FLOW,,,,
06928750,"West Piney Creek at Bado, MO",37.27180278,-92.1241972,MO,no NWIS WTEMP+FLOW,,,,
10347460,"TRUCKEE RV NR MOGUL, NV",39.50713218,-119.931864,NV,no NWIS WTEMP+FLOW,,,,
11465750,LAGUNA DE SANTA ROSA C NR SEBASTOPOL CA,38.42546874,-122.8291584,CA,no NWIS WTEMP+FLOW,,,,
05430500,"ROCK RIVER AT AFTON, WI",42.6136111,-89.0716667,WI,no NWIS WTEMP+FLOW,,,,
041482663,"ALGER CREEK AT HILL ROAD NEAR SWARTZ CREEK, MI",42.941944,-83.846111,MI,low full-period coverage,0.326,0.581,0.133,1.0
01396550,Spruce Run at Newport NJ,40.7247222,-74.9091667,NJ,no NWIS WTEMP+FLOW,,,,
01378780,Primrose Bk at Morristown National Hist Park NJ,40.765,-74.5297222,NJ,no NWIS WTEMP+FLOW,,,,
03232470,Paint Creek near Bainbridge OH,39.25228728,-83.3493577,OH,no NWIS WTEMP+FLOW,,,,
461518123285700,"UNNAMED SLOUGH, WELCH ISLAND, COLUMBIA RIVER, OR",46.2551111,-123.4824444,OR,no NWIS WTEMP+FLOW,,,,
06478522,"Bow Creek near Wynot, Nebr.",42.76498611,-97.17251111,NE,low full-period coverage,0.082,0.36,0.0,1.0
400712108214601,"YELLOW CREEK BLW BARCUS CR NR WHITE RIVER CITY, CO",40.11805,-108.36086944,CO,no NWIS WTEMP+FLOW,,,,
11259000,CHOWCHILLA R BL BUCHANAN DAM NR RAYMOND CA,37.21550105,-119.991276,CA,no NWIS WTEMP+FLOW,,,,
07048600,"White River near Fayetteville, AR",36.07305556,-94.0811111,AR,low full-period coverage,0.227,1.0,1.0,1.0
02043120,"ALBEMARLE AND CHESAPEAKE CN NR PRINCESS ANNE, VA",36.71792779,-76.100211,VA,no NWIS WTEMP+FLOW,,,,
11460170,PINE C A BOLINAS CA,37.9185367,-122.6930404,CA,no NWIS WTEMP+FLOW,,,,
01456550,Musconetcong R at Changewater NJ,40.7383333,-74.94138889,NJ,no NWIS WTEMP+FLOW,,,,
02054750,"ROANOKE RIVER AT ROUTE 117 AT ROANOKE, VA",37.27155556,-80.00788889,VA,no NWIS WTEMP+FLOW,,,,
11491470,"JACKSON CREEK NEAR LENZ, OR",42.9783611,-121.459361,OR,no NWIS WTEMP+FLOW,,,,
07126130,"VAN BREMER ARROYO NEAR THATCHER, CO",37.41,-104.1683333,CO,no NWIS WTEMP+FLOW,,,,
02326995,"BLACK CREEK NEAR HILLIARDVILLE, FL",30.27825,-84.3862778,FL,low full-period coverage,0.141,0.185,0.0,0.0
12322000,KOOTENAI RIVER AT PORTHILL ID,48.99638889,-116.5075,ID,low full-period coverage,0.802,0.483,0.684,1.0
03189100,"GAULEY RIVER NEAR CRAIGSVILLE, WV",38.29094494,-80.6409242,WV,low full-period coverage,0.394,0.965,0.758,1.0
421337083074201,"Detroit R at SW Water Intake nr Grassy Island, MI",42.226889,-83.129264,MI,no NWIS WTEMP+FLOW,,,,
13337177,SF RED RIVER AT RED RIVER RANGER STATION ID,45.7076877,-115.3442896,ID,no NWIS WTEMP+FLOW,,,,
0164578734,"SNAKEDEN BRANCH ABOVE LAKE AUDUBON AT RESTON, VA",38.929661,-77.341139,VA,no NWIS WTEMP+FLOW,,,,
06037000,Gibbon River near West Yellowstone MT,44.64910556,-110.7847361,WY,no NWIS WTEMP+FLOW,,,,
10312218,"STILLWATER SLOUGH AT STILLWATER, NV",39.5213079,-118.5473653,NV,no NWIS WTEMP+FLOW,,,,
05524500,"IROQUOIS RIVER NEAR FORESMAN, IN",40.8705788,-87.3066723,IN,low full-period coverage,0.381,1.0,0.996,1.0
03285330,MOCKS BRANCH AT HIGHWAY 127,37.70479887,-84.80744999,KY,no NWIS WTEMP+FLOW,,,,
