model,scope,feature_set,site_id,horizon,split,n_seeds,n_obs,BIAS,BIAS_std,KGE,KGE_std,MAE,MAE_std,NSE,NSE_std,PBIAS,PBIAS_std,R2,R2_std,RMSE,RMSE_std,SKILL_RMSE,SKILL_RMSE_std,CRPS,CRPS_std,EVT_AUPRC,EVT_AUPRC_std,EVT_AUROC,EVT_AUROC_std,EVT_BASE_RATE,EVT_BASE_RATE_std,EVT_BRIER,EVT_BRIER_std,EVT_BRIER_SKILL,EVT_BRIER_SKILL_std,MPIW,MPIW_std,PICP,PICP_std,PINBALL,PINBALL_std,WINKLER,WINKLER_std
ThermoRoute,joint,V3,p3,3,val,3,731,-0.024064509769688446,0.007901053250929355,0.9674946249080453,0.01432856388169644,0.33398184839362594,0.010022346478162223,0.982268746672541,0.0010720827086758296,-0.13776240219913605,0.04523125906858702,0.982268746672541,0.0010720827086758296,0.42655647232985716,0.01280754999973358,-0.2789784469075714,0.03840190331160464,0.17112595398278563,0.0046243289733621734,0.7776456004729703,0.05134895764356626,0.9668801059836608,0.005948068533346014,0.11491108071135431,0.0,0.04890566265728424,0.006062598527340407,0.5191492087482131,0.05960874754611569,1.2576729643578624,0.0969951085355768,0.861377108983128,0.015650708893507077,0.08556297699139281,0.0023121644866810867,1.793960135547309,0.05933747890180666
ThermoRoute,joint,V3,p3,7,calib,3,365,-0.061328193803900456,0.024000577438472347,0.9590430398161459,0.011214970395196184,0.441682107481238,0.03170402489335846,0.9759004677631568,0.002904030218089504,-0.3652870555288708,0.14295383117796348,0.9759004677631568,0.002904030218089504,0.5446818201862311,0.03275409579373645,0.07459914686094453,0.05564839337020387,0.22253166889672596,0.014899892340174543,0.5165267290302679,0.08797761169237346,0.9494849879465264,0.017605452358986463,0.07397260273972603,0.0,0.04432384057035424,0.00669318867006877,0.3529428380561869,0.0977098466531771,1.90864502371174,0.06371137360220361,0.9068493150684932,0.0,0.11126583444836298,0.007449946170087271,2.2591289920893978,0.1300181494188786
ThermoRoute,joint,V3,p3,7,test,3,724,-0.12831103165066263,0.02959844905301091,0.9354453981225958,0.015347579698343643,0.5379618509478771,0.024193788486674785,0.9604987092989363,0.0038396860124535574,-0.7454017756522994,0.1719473080127364,0.9604987092989363,0.0038396860124535574,0.669088637732858,0.032054275303735065,-0.18371278189625473,0.056708563337764924,0.27441006249778477,0.01648059432842155,0.2543936862791573,0.039850252582229864,0.8999790532048597,0.008825455967508023,0.058011049723756904,0.0,0.05050229433211223,0.002251981215419056,0.07582423427786518,0.04121053294064718,1.9437988463027702,0.058236021089886514,0.8485267034990792,0.022788892579676933,0.13720503124889238,0.008240297164210776,2.8526833654547694,0.2535573603703487
ThermoRoute,joint,V3,p3,7,val,3,731,-0.08292581042469337,0.07336476273748933,0.9278800460589004,0.015810179053703428,0.5432552210663858,0.00794308293756302,0.9548871857232419,0.0005070981820887454,-0.47481195505709684,0.42006784436941086,0.9548871857232419,0.0005070981820887454,0.6815057177535767,0.003829580035688832,-0.14404526135793794,0.006428725069633178,0.27383073785598927,0.0012836227453484077,0.5685267346820294,0.05324526026450463,0.9403657908294694,0.00984568223872465,0.11491108071135431,0.0,0.06391039309483461,0.005319074756519977,0.37161953403596937,0.05229826499486321,1.9768880390979577,0.054285317756812154,0.8499772001823985,0.012252648283214235,0.13691536892799464,0.0006418113726742038,2.782369925015819,0.04092247821896906
ThermoRoute,joint,V3,s2,1,calib,3,365,-0.004049946510628478,0.026134635849219476,0.994093574091182,0.0047074669445360505,0.1937442265689101,0.008081326046175742,0.9968150084574573,0.00019263791467616056,-0.032614740019842235,0.21046558306353252,0.9968150084574573,0.00019263791467616056,0.2611333538440268,0.007839126490408273,0.08036892896114667,0.027606983881075395,0.10451975986474908,0.003426612795231051,0.9359519907570931,0.011507214471884358,0.9878941441441441,0.003568534786379843,0.08767123287671234,1.3877787807814457e-17,0.023513221135412904,0.0029027783933849257,0.7060295715347017,0.0362915401139144,0.8360480478365128,0.03987906489639508,0.9068493150684932,0.0,0.05225987993237454,0.0017133063976155255,1.198150530253371,0.022873949241095724
ThermoRoute,joint,V3,s2,1,test,3,724,0.04227191067093205,0.03658664455633459,0.99294530829639,0.00282884016222806,0.20617373850244625,0.012240227189165216,0.9959262730102575,0.00033200602251158307,0.34026197547573106,0.29449920183823863,0.9959262730102575,0.00033200602251158307,0.2859173832609439,0.01157742863278601,0.0747796853598401,0.03746422144810345,0.11331324989697626,0.004699786184981306,0.803002933223286,0.0330356060748213,0.9817771792569792,0.0025448807087892493,0.06353591160220995,0.0,0.025949779034492238,0.0025331836970562092,0.563862659517911,0.042575160240022426,0.8361021478970846,0.04012750566372838,0.8683241252302025,0.012675782594784758,0.05665662494848813,0.002349893092490653,1.3376601118848246,0.019395034465011517
ThermoRoute,joint,V3,s2,1,val,3,731,0.04161677119180703,0.0354028378196256,0.9910841400329679,0.0021816257692853958,0.17272569575485877,0.008106039044891234,0.997079060773079,0.00014867761677230106,0.3325411247640705,0.28288834455989625,0.997079060773079,0.00014867761677230106,0.23696703331156588,0.006025584855449519,0.11794791481802047,0.02242877252551063,0.09230319419735598,0.003031221938916535,0.9003550779350298,0.015249759086274295,0.9909918860738532,0.0015212245625168261,0.08207934336525308,0.0,0.02260980701159734,0.0015929704698488909,0.6999056362552456,0.02114310216660768,0.8318944081725239,0.036806570980090665,0.927952576379389,0.008958906841946418,0.04615159709867799,0.0015156109694582675,1.0418388683720916,0.00989026106022267
ThermoRoute,joint,V3,s2,3,calib,3,365,0.011174788975824504,0.0064786655506328455,0.9860535110016082,0.006879821635869196,0.3331959049451297,0.010315960058382359,0.9920521790338599,0.00042192571062017454,0.09007747127252867,0.052223072067308814,0.9920521790338599,0.00042192571062017454,0.4141050382930888,0.011083211264603437,0.18632840078587842,0.021777311068877026,0.16994706896342104,0.004704589734877241,0.8290466296480338,0.010952819088330039,0.9721909409409409,0.0012291593283526097,0.08767123287671234,1.3877787807814457e-17,0.03502643376144451,0.0015238353751891199,0.5620874026079108,0.01905151725385061,1.4154369878986657,0.06634032895111067,0.9068493150684932,0.0,0.08497353448171052,0.0023522948674386205,1.7664530194513333,0.04019046533464997
ThermoRoute,joint,V3,s2,3,test,3,724,0.08301370468807044,0.008936344444523443,0.9904053269624757,0.0009653436777399447,0.34828578811104566,0.011967872284348613,0.9889268794785747,0.000546857900270321,0.6680366609322244,0.07191349580279087,0.9889268794785747,0.000546857900270321,0.47108136688680474,0.011565176726978434,0.1956397341014745,0.019747265082363366,0.18634347484622582,0.004871633447400447,0.6601774977527051,0.05505917123241984,0.9621542473600958,0.003954310211164296,0.06353591160220995,0.0,0.03682957527164318,0.0018664903994187107,0.3810061739366301,0.031370061292460526,1.4067222218048068,0.046747155056982695,0.8761510128913444,0.005085341168134073,0.09317173742311291,0.0024358167237002234,2.1074463642763166,0.026493314494175933
ThermoRoute,joint,V3,s2,3,val,3,731,0.07966974387144966,0.00775642674238001,0.9846553394150203,0.003017037233655298,0.3087764934378023,0.0002703773359188924,0.9907206991196474,5.229226579775464e-05,0.6363272917551034,0.06195107179758683,0.9907206991196474,5.229226579775464e-05,0.4216638548775348,0.0011888386778052809,0.22682943267796404,0.0021798763738951673,0.16169710079212832,0.0006405059975137805,0.798716412271549,0.019444808566582948,0.9805514157973173,0.0016439792570417772,0.08207934336525308,0.0,0.031132219797158616,0.0017909977591911992,0.586789763964017,0.02377146928928132,1.4143212604783628,0.042352804066960126,0.927952576379389,0.008080275944673651,0.08084855039606416,0.00032025299875689027,1.7631480893858262,0.017212347530554215
ThermoRoute,joint,V3,s2,7,calib,3,365,0.00946379186900239,0.01185227683034757,0.9661235693788482,0.007023121195908928,0.4674984274389537,0.009161887720744827,0.9832108086894484,0.0006000945186121356,0.07642390391836636,0.09571187513782944,0.9832108086894484,0.0006000945186121356,0.6065004407617595,0.01089501067821862,0.30827460803861195,0.012425968763268663,0.24571492988406432,0.004891531156211639,0.47177971468241237,0.029865319328381646,0.90503003003003,0.00326256415729037,0.08767123287671234,1.3877787807814457e-17,0.06115681508239116,0.0013435234060242705,0.2353963317145554,0.016797194610111244,2.176390798342282,0.05048998845536373,0.9068493150684932,0.0,0.12285746494203216,0.0024457655781058196,2.6964636221323928,0.05515656962830236
ThermoRoute,joint,V3,s2,7,test,3,724,0.04300762562022903,0.004370850724468516,0.9815797495813228,0.0030232505165274327,0.5087736313733826,0.009985371096295565,0.9770524293390674,0.0007466041534116513,0.34590711764538334,0.035154425615349476,0.9770524293390674,0.0007466041534116513,0.6765030517835751,0.011069884012435558,0.31766655652518455,0.011165288991908936,0.2697527812733249,0.004083431730045603,0.43192947300928086,0.047298325919159015,0.9317686289598562,0.011770476642483634,0.06353591160220995,0.0,0.045548187059267775,0.002165005392073213,0.2344726657824333,0.0363871959207482,2.216648096647491,0.05382903190123319,0.9102209944751382,0.004066188244165671,0.13487639063666246,0.0020417158650228016,3.0048471244659214,0.0259083176877961
ThermoRoute,joint,V3,s2,7,val,3,731,0.041241523831389675,0.02147263874884389,0.986279981805045,0.00154294189879944,0.45620496295871554,0.0018007676538531292,0.9810394263756669,0.00015765193845881348,0.32914332700559895,0.17137038355514303,0.9810394263756669,0.00015765193845881348,0.6005298948661034,0.0025000311332596193,0.34254269312840663,0.002737022336472524,0.23485606965875172,0.0005352851174169913,0.5765676038576552,0.013537325443647101,0.9492465640006623,0.005366902390137476,0.08207934336525308,0.0,0.048892871511238965,0.0020996317127028887,0.35105703643143565,0.027867891247310882,2.196539083246874,0.027153210959922507,0.9493844049247606,0.004027250737039586,0.11742803482937586,0.00026764255870849566,2.483632460175395,0.021298884850152522
ThermoRoute-LOSO,loso_b1,V3,b1,1,calib,1,365,-0.012674495618637293,0.0,0.9920934706159038,0.0,0.23049789193558368,0.0,0.9966851501494954,0.0,-0.12810320130290898,0.0,0.9966851501494954,0.0,0.3012527227410042,0.0,0.11223564123111307,0.0,0.1188722910402028,0.0,0.927382656323528,0.0,0.9870381231671553,0.0,0.1506849315068493,0.0,0.037331687479770365,0.0,0.7082982953399679,0.0,0.9407350772047696,0.0,0.9068493150684932,0.0,0.0594361455201014,0.0,1.261189811850247,0.0
ThermoRoute-LOSO,loso_b1,V3,b1,1,test,1,724,-0.2959444481694237,0.0,0.9614346523995694,0.0,0.3913119667472102,0.0,0.9921663288221709,0.0,-3.007464214939608,0.0,0.9921663288221709,0.0,0.4595109968816756,0.0,-0.3328760147111558,0.0,0.25832067902849964,0.0,0.3116605541573788,0.0,0.8911152002544356,0.0,0.0925414364640884,0.0,0.093800732354678,0.0,-0.11697432204639346,0.0,0.6016789873166638,0.0,0.3784530386740331,0.0,0.12916033951424982,0.0,3.836500703382886,0.0
ThermoRoute-LOSO,loso_b1,V3,b1,1,val,1,731,-0.0023632475191525983,0.0,0.9929672076102775,0.0,0.24704859732929235,0.0,0.9959220796948977,0.0,-0.023854376375671844,0.0,0.9959220796948977,0.0,0.3296742029664649,0.0,0.09605186456282155,0.0,0.13041737371528198,0.0,0.9456706016192578,0.0,0.9932351685872813,0.0,0.09712722298221614,0.0,0.033122649173360844,0.0,0.6222908251232514,0.0,0.9337518891949008,0.0,0.8632010943912448,0.0,0.06520868685764099,0.0,1.4420352381655355,0.0
ThermoRoute-LOSO,loso_b1,V3,b1,3,calib,1,365,-0.09558688418505942,0.0,0.9885427071558801,0.0,0.43776714997748806,0.0,0.988687696172701,0.0,-0.9664869605165934,0.0,0.988687696172701,0.0,0.5571059021272503,0.0,0.20239326946070935,0.0,0.22448169759419412,0.0,0.8144268452608574,0.0,0.967565982404692,0.0,0.1506849315068493,0.0,0.050700440334134546,0.0,0.6038377616737658,0.0,1.829358809288234,0.0,0.9068493150684932,0.0,0.11224084879709706,0.0,2.3567794280509426,0.0
ThermoRoute-LOSO,loso_b1,V3,b1,3,test,1,724,-0.39683721243347253,0.0,0.9590325404870025,0.0,0.5863586245979393,0.0,0.9803247827619319,0.0,-4.031065211365663,0.0,0.9803247827619319,0.0,0.727432925088198,0.0,-0.03333721471856088,0.0,0.2925029332109797,0.0,0.5543680916849489,0.0,0.9365501260819191,0.0,0.0925414364640884,0.0,0.05559908505551259,0.0,0.33792893960082404,0.0,2.137552153586683,0.0,0.8577348066298343,0.0,0.14625146660548985,0.0,2.9115017503499985,0.0
ThermoRoute-LOSO,loso_b1,V3,b1,3,val,1,731,-0.05237601768791105,0.0,0.98752718087121,0.0,0.44584657930642896,0.0,0.987698196866704,0.0,-0.5286343156356985,0.0,0.987698196866704,0.0,0.5724675702701654,0.0,0.2040019998237631,0.0,0.22666119363174234,0.0,0.8684970547827897,0.0,0.9824157063593683,0.0,0.09712722298221614,0.0,0.04483090336270877,0.0,0.4887774999674084,0.0,1.8174051333386987,0.0,0.8987688098495212,0.0,0.11333059681587117,0.0,2.3413700158879793,0.0
ThermoRoute-LOSO,loso_b1,V3,b1,7,calib,1,365,-0.18195586302509045,0.0,0.978142881204412,0.0,0.6200875279021589,0.0,0.977473274129484,0.0,-1.840535697840693,0.0,0.977473274129484,0.0,0.787068915128353,0.0,0.3009782727223973,0.0,0.3138085483797065,0.0,0.6794060386433385,0.0,0.9411143695014663,0.0,0.1506849315068493,0.0,0.06856338199782692,0.0,0.46426061193025703,0.0,2.59877673191567,0.0,0.9068493150684932,0.0,0.15690427418985325,0.0,3.2133811723696044,0.0
ThermoRoute-LOSO,loso_b1,V3,b1,7,test,1,724,-0.5090942172879014,0.0,0.9396050208583676,0.0,0.8634901986102372,0.0,0.958284814045296,0.0,-5.1675272112975295,0.0,0.958284814045296,0.0,1.0571065313788464,0.0,0.11607141181062386,0.0,0.444459558743469,0.0,0.4749586768502433,0.0,0.9083350371430519,0.0,0.0925414364640884,0.0,0.06203021021850996,0.0,0.26134743017536755,0.0,2.7629667414321424,0.0,0.7679558011049724,0.0,0.2222297793717345,0.0,4.6988847762016945,0.0
ThermoRoute-LOSO,loso_b1,V3,b1,7,val,1,731,-0.08646342643471651,0.0,0.98232340158622,0.0,0.6615065306873557,0.0,0.9742327463247824,0.0,-0.8725601185384826,0.0,0.9742327463247824,0.0,0.8281907513630729,0.0,0.3093980559326469,0.0,0.3309431579033643,0.0,0.6973688427520031,0.0,0.9598378147673922,0.0,0.09712722298221614,0.0,0.05077446272388966,0.0,0.4210010099169652,0.0,2.5747027512940432,0.0,0.8809849521203831,0.0,0.16547157895168216,0.0,3.313229430227371,0.0
ThermoRoute-LOSO,loso_p3,V3,p3,1,calib,1,365,-0.12058801259080025,0.0,0.9890748025602017,0.0,0.25875131528671474,0.0,0.9917404779665424,0.0,-0.7175049660836449,0.0,0.9917404779665424,0.0,0.31761518788435583,0.0,-1.1386997285793519,0.0,0.1257716079607402,0.0,0.820729661641036,0.0,0.9882752575060267,0.0,0.07397260273972603,0.0,0.04980235067527971,0.0,0.2729653551811003,0.0,0.9945957262222082,0.0,0.9068493150684932,0.0,0.0628858039803701,0.0,1.185635085955058,0.0
ThermoRoute-LOSO,loso_p3,V3,p3,1,test,1,724,-0.10667165866872882,0.0,0.9880481650941335,0.0,0.29446137280753965,0.0,0.9883519328401117,0.0,-0.6206026889724718,0.0,0.9883519328401117,0.0,0.3665271510842752,0.0,-1.3022761353459034,0.0,0.15151908415237625,0.0,0.3623787569908482,0.0,0.9296187683284457,0.0,0.058011049723756904,0.0,0.04901126791222863,0.0,0.10310953886711938,0.0,1.0002858164560728,0.0,0.81353591160221,0.0,0.07575954207618812,0.0,1.6009587964958905,0.0
ThermoRoute-LOSO,loso_p3,V3,p3,1,val,1,731,-0.14685161267031396,0.0,0.9872747513228668,0.0,0.34232628948874416,0.0,0.982818935342743,0.0,-0.8405516237771585,0.0,0.982818935342743,0.0,0.41968277123803643,0.0,-1.4626618466772356,0.0,0.17593560060082755,0.0,0.7964774920242554,0.0,0.9688672996246412,0.0,0.11491108071135431,0.0,0.07576696722400396,0.0,0.25504319620983473,0.0,1.015012957655128,0.0,0.7551299589603283,0.0,0.08796780030041378,0.0,1.8548051231373837,0.0
ThermoRoute-LOSO,loso_p3,V3,p3,3,calib,1,365,-0.21261745348368605,0.0,0.9747905943326838,0.0,0.5082967131105188,0.0,0.9693778981793607,0.0,-1.2655388049374439,0.0,0.9693778981793607,0.0,0.6127401136143468,0.0,-0.9628215985347708,0.0,0.24825311469160805,0.0,0.5692614589018965,0.0,0.9615384615384616,0.0,0.07397260273972603,0.0,0.054795486950823195,0.0,0.20007355370185753,0.0,2.0724032023181653,0.0,0.9068493150684932,0.0,0.12412655734580402,0.0,2.364626309643053,0.0
ThermoRoute-LOSO,loso_p3,V3,p3,3,test,1,724,-0.22254608612692817,0.0,0.968478296643314,0.0,0.6051397863672583,0.0,0.950675673258646,0.0,-1.294122009488654,0.0,0.950675673258646,0.0,0.7524267263092748,0.0,-1.3286342815603414,0.0,0.31781617514994925,0.0,0.27847621729744076,0.0,0.9103477167993297,0.0,0.058011049723756904,0.0,0.05081446049995122,0.0,0.07011169366935455,0.0,2.081135458709127,0.0,0.7900552486187845,0.0,0.15890808757497463,0.0,3.483087390825893,0.0
ThermoRoute-LOSO,loso_p3,V3,p3,3,val,1,731,-0.29586616521331743,0.0,0.9633442206125422,0.0,0.7107338455241943,0.0,0.9287988887734132,0.0,-1.6937487627765115,0.0,0.9287988887734132,0.0,0.8551570504067292,0.0,-1.5640858998512073,0.0,0.37162370177311166,0.0,0.6233231453616809,0.0,0.9309450209759329,0.0,0.11491108071135431,0.0,0.08380328632497236,0.0,0.17602841165345084,0.0,2.102666788322981,0.0,0.7551299589603283,0.0,0.18581185088655583,0.0,4.041372597951406,0.0
ThermoRoute-LOSO,loso_p3,V3,p3,7,calib,1,365,-0.21821548252889555,0.0,0.9676490172540247,0.0,0.6923804871023518,0.0,0.9479774734469408,0.0,-1.299749530186268,0.0,0.9479774734469408,0.0,0.8017114988672225,0.0,-0.36208787869853154,0.0,0.32873595346598866,0.0,0.4449703278434389,0.0,0.9285557747096209,0.0,0.07397260273972603,0.0,0.05363894760961174,0.0,0.2169571778231204,0.0,2.729359276653969,0.0,0.9068493150684932,0.0,0.16436797673299433,0.0,2.9382737329561417,0.0
ThermoRoute-LOSO,loso_p3,V3,p3,7,test,1,724,-0.32736490181137845,0.0,0.9436241137142571,0.0,0.9132432450247074,0.0,0.8894715021251333,0.0,-1.901772403800807,0.0,0.8894715021251333,0.0,1.120502816806106,0.0,-0.9823285460329525,0.0,0.4856560798859289,0.0,0.2315124771185468,0.0,0.8965577433319369,0.0,0.058011049723756904,0.0,0.048121551051568505,0.0,0.11939107165391072,0.0,2.7356184319237977,0.0,0.744475138121547,0.0,0.24282803994296445,0.0,5.437249946330791,0.0
ThermoRoute-LOSO,loso_p3,V3,p3,7,val,1,731,-0.43335349321691513,0.0,0.9299544908581366,0.0,1.0556962904297376,0.0,0.8506017816031003,0.0,-2.481271130078397,0.0,0.8506017816031003,0.0,1.2402210819339765,0.0,-1.081962065556469,0.0,0.5486671299897423,0.0,0.46866818263602245,0.0,0.9094906896297932,0.0,0.11491108071135431,0.0,0.0829081965193473,0.0,0.184829123429761,0.0,2.7986630936817005,0.0,0.6716826265389877,0.0,0.27433356499487116,0.0,5.90305099539489,0.0
ThermoRoute-LOSO,loso_s2,V3,s2,1,calib,1,365,0.007088414283647929,0.0,0.9842277981968068,0.0,0.2055909757744776,0.0,0.9965522692343196,0.0,0.05708391170288255,0.0,0.9965522692343196,0.0,0.2718131585705491,0.0,0.04275795313381581,0.0,0.10921834754072912,0.0,0.8506752001254795,0.0,0.9750375375375375,0.0,0.08767123287671233,0.0,0.0357596134063246,0.0,0.5529209369371216,0.0,0.8749962532356994,0.0,0.9068493150684932,0.0,0.05460917377036456,0.0,1.2206406684770974,0.0
ThermoRoute-LOSO,loso_s2,V3,s2,1,test,1,724,0.046566122144625334,0.0,0.9891947962091385,0.0,0.21112842652020533,0.0,0.9957763492492906,0.0,0.37482764463897006,0.0,0.9957763492492906,0.0,0.29136967357732746,0.0,0.057136232889411276,0.0,0.11644976498013704,0.0,0.7337928850068045,0.0,0.9804411953315378,0.0,0.06353591160220995,0.0,0.03438643959040647,0.0,0.42206789924208143,0.0,0.874021116211928,0.0,0.8743093922651933,0.0,0.05822488249006852,0.0,1.382208684202057,0.0
ThermoRoute-LOSO,loso_s2,V3,s2,1,val,1,731,0.04955180725222899,0.0,0.9927541866904775,0.0,0.17704981557321614,0.0,0.9970622459358149,0.0,0.39594647171937825,0.0,0.9970622459358149,0.0,0.23772494005707231,0.0,0.11512679149168636,0.0,0.0940362191993898,0.0,0.8530556718930675,0.0,0.9861897665176353,0.0,0.08207934336525308,0.0,0.0267400846247166,0.0,0.6450854853462857,0.0,0.8618779296587985,0.0,0.9398084815321477,0.0,0.0470181095996949,0.0,1.050588420249532,0.0
ThermoRoute-LOSO,loso_s2,V3,s2,3,calib,1,365,-0.015917187520902452,0.0,0.9760436123490553,0.0,0.34227630144929233,0.0,0.9915623708949702,0.0,-0.12830488385555883,0.0,0.9915623708949702,0.0,0.4268272954023242,0.0,0.1613305419567418,0.0,0.17691706494109274,0.0,0.6295349169441204,0.0,0.9577702702702703,0.0,0.08767123287671233,0.0,0.04872968206565058,0.0,0.3907646496701265,0.0,1.563101838386222,0.0,0.9068493150684932,0.0,0.08845853247054637,0.0,1.8847489337398582,0.0
